"path","status","sha256","local_checkpoint","lineage","material_class","privacy","suggested_disposition","recovery_or_risk"
"src/server/repositories/event-centered-interview.repository.ts","M","c46741ba8aed6740572c67658e364277e78c5cd58200a8b636d1594cb1621171","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/repositories/insights.repository.ts","A","4f18a6488ad846e29ada2226ff52e12590ea6aa0720526ce68c7d3f080ac8f6b","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/repositories/journal-archive.repository.ts","A","f8dac8250d06b6f05f7c6e0d4e6829ed4ed931f9370c37839bafebdb83748aec","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/repositories/journal-daily-entry.repository.ts","M","e02b5b3a90ad5a1091be7c55fc4a9404a96d1800198179f8ed543e1093347348","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/repositories/journal-day-mode.repository.ts","M","abcdf687ec2deef8c84f99ef6a780d5986df8c72a1b9580faee0a33accdc4e1a","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/repositories/journal-event-entry.repository.ts","M","392715c9691b5a847ea194de200300530cbe8fe1f2d6c0a020a87bf1135ec09e","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/repositories/journal-period-report.repository.ts","M","db065e9eba4b326440ae801669e6d4863584be88fbfdbb045e6e228cf8b2ae8b","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/auth/current-user.service.ts","M","75b834bc11211118f3386c3ebaac742528f16f0283acfa89e28dc28ebb1ac03e","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/evaluation/gi088/foundation-service.ts","M","e5b45e9b7946038b94ec39543f8f67ca5ea78faddddbf6329ecef3d027f20c43","a13ed6c","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/evaluation/gi088/service.ts","M","60dbe12b711677bb3e248de51c07ff272ee9242308e7d0690236166cb8c3de71","a13ed6c","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/evaluation/gi088/types.ts","M","e8ce9ad8f60c138d71d19e2e33b36f7fe091b0638038e2f64d54e744b269cf84","a13ed6c","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/insights/date-range.ts","A","4ce76b05b0d5141749dd30d26c5d757501c8d451e6b8a8b682d29e55af96aeb2","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/insights/index.ts","A","f689d5514d0d8dff45c17d820455eeb00b121f0d54b94f9b553e99b98f6d21a3","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/insights/insights.service.ts","A","0cd49d0baaff6507eb89e712a6569c98d50dbcf5f3669121950ec8aa39df8da5","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/interview/event-centered-interview.service.ts","M","5a0377453cf2cd7659c6deec4ca07c822c5c5f380db5ae97aee5b09d9d64f3cc","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/journal-daily-entry/journal-daily-entry-generation.service.ts","M","d4f7a51e418ed12055271f73d3b254618f1651dfb08ee9e8ca9748a29eb481e1","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/server/services/journal-preview/service.ts","M","15e9e6b2807e42cb98d9fe270f1254c7ce17c899fad9629095bb39072546f2b1","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/types/event-centered-interview.ts","M","7005cc1f54c3dccaa587ad11c73383363f7c413485928e72926912bfcaea114e","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/types/insights.ts","A","f83ac1333d335948a357f6c7a394b268ae0dfdf6e20084abe2f2507683597d92","ed8c36d","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/types/journal-archive.ts","A","086e1ec9e37994c31c54ae071e57aef0cf8753ebfdc213647a0db4a37e9c73e8","33ffea2","当前开发血缘：后续增量","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/types/journal-daily-entry.ts","M","75597a98410afe728be4d85e2695ec8ba8e599eef9f8d511edc3fc7bb3e0afb9","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"src/types/journal-period-report.ts","M","cf670362299cf122bf09d94939cf093a112a8455992168199f12d8a7545ee8e4","33ffea2","2026-08-12 当前开发血缘","产品代码","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"Tech_Design.md","M ","128799250f9597182c9454ccae679b422be9a73dee768f9d3d2e9c1227f20b88","本治理记录所在提交","文档治理","文档治理","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/evals/event-centered-mvp-journal-closure.test.tsx","M","319f41229b1c67689598881fdd94699773c43b69c07331d0ff0fca23f9c372d5","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/integration/daily-light-event-centered-postgres.test.ts","A","e1c6c7e8764ec85808e1b3fa33ad4169991b7673344a3d9cb49f8cb82935adce","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/account-settings-client.test.tsx","M","02698968f411457466fb9dfee16e673738221e952fc88b8e905c2b086064066c","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/account-settings-page.test.tsx","M","8b9a52f901708113aa7b89d3201af65f23d09be0c58a107aa7d0748ccee08c7f","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/action-menu.test.tsx","M","896da2d5932b3cb423c391b6b8fb7818642a8eb6501475ac1023611681b0b4ba","ed8c36d","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/auth-local.test.ts","M","bac44ccaa5431f056e59f9dfd3346816f69d1d59c66ba6ee1228abfbd16899a9","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/auth-page-client.test.tsx","M","57a44412819349120833abec9289887fe1adabbbd5ad0820fa60e873a4e43a7a","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/auth-page-guard.test.tsx","M","8ac42787e9066e8de145257500f1d7b3aba2e6dd1bd6bc7f739da4c02795c471","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/calendar-main-gate.test.tsx","M","63237709ba2a87e4e82939b1d766e0960abcafb817c62bb3be97cee37ba4e0fd","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/calendar-router-shell.test.tsx","M","d86eb30cacbcc4623bbe488bed27073a639f0178a26c59d64b4719776cf1f2bc","ed8c36d","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/confirm-dialog.test.tsx","M","e569219840eccba7960436a26a0dbcd290af1da8f006031ef5647786a261e746","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/daily-light-journal-fixed-e2e.test.tsx","A","4782874bd5f6bbe3fa8b46c1ea7e7b7fcdfa20aa10d110b64898939e964cadee","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/daily-light-journal-fixed-preview.test.tsx","A","b874e7e6bf3d05877792af081e7f39ef0c1a87ad3c7333bc0ac3d063c4d580e3","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/daily-light-visual-review.test.tsx","M","77a7c7a2fc3052fa4e96cbccf6ed06c9376767ffd2418c89b48afa6cc5324731","ed8c36d","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/design-foundation-primitives.test.tsx","A","75e1ea4f12e92adfbc99f8ddc149f5437cd25b6dbcce32f551f3f548374834f7","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-dialogue-workspace-view.test.tsx","M","9baa42c3920f60a5c0c41b0c0adcff7a991821dab87fb28530fa3706b9057b99","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-interview-workspace.test.tsx","M","3642a4811b10efd7bbd0a9c675fb6da941349ff324e4026fa313f280524e6eba","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-interview.repository.test.ts","M","fa98af56a5e81ed11f0887dbe602b5eb571374e30895cedf692e782b0bfc93f7","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-respond.service.test.ts","M","9a12867a87e8957fc5c0cd3c837a16831a8b481ebd0fa2eb73f6bccc899d1ab5","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-session-read.api.test.ts","A","233311084f62ad858feecdfd96982d99b54ffd639848897a8808846d07b28db4","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-session-sidebar.test.tsx","A","454243a20b6acf5e550d84a2c81045b6b4c25806c31d4a99eb150e112ce3aef1","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-session-start.api.test.ts","M","452e4b9b8ddf3c63dd2bdd99166579a88d1c892be1c0e2cb2a393ca2878e019d","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/event-centered-session-turn.api.test.ts","A","a0cc2f8b417d4791707eec0b86eb0c77146b4c3011d517a90203b6a6eef7fd61","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-evaluation-asset-review.test.ts","A","f575858f476d6b52b9b07a64c8a35d967dd15cbd95652ff90bdd343ffedd13cf","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-evaluation-service.test.ts","M","ae053ce3a888ce2366e0a7ef18236782402703a2f8ee7dcdec9cf80384112806","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-evaluation-workbench.test.tsx","M","1d0a5de5bebf82ddee7365458a7b019301a01cf424b43b771e1f5d0459b3792e","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-event-relationship-explanation-candidate.test.ts","A","fde64cee4daf7a8fb132c342cd28e1bfd71008a65f143c8346aea08281b3e9d3","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-event-relationship-explanation-finalize.test.ts","A","3ecf09a0318228bfd790a4c0f643dc504f66653c2e81cf9a103b84ede7bd0da8","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-event-relationship-explanation-retest.test.ts","A","76faf0264b30f3a57ecbeb1cbb95506a1ae18e02ecf2f62dac162849fbff22dd","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-foundation-service.test.ts","M","8eba22ef4d8e054f1adb17c3a098671b6b8da14a446485a9988a99741c2b5d10","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-historical-real-gold.test.ts","A","b7fff4c43e7fe27e4cbaf7eee684ec4dcb9860ca2be0ebc1777d587739aa15ef","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-real-conversation-review.test.ts","A","85af52f59bf0dcc085dc327b7acc6a7ef87ae8fea7900ab70c707d566f1f0b35","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-real-problem-regression.test.ts","A","59b5dcb1d896de241e8f937e932bab78deeea7b4d45409da69d07744528da376","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-real-problem-sentinel-baseline.test.ts","A","ee7964aad4b00ce36cda4b78e711e52f0e8228b6130eb77924e7c62b6678d34a","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-relationship-claim-status-candidate.test.ts","A","98d4130684d3127016bc98d46592448dfe3ca6891f478c953c2898f43fc656b2","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-relationship-claim-status-finalize.test.ts","A","c445904a997d25590c97086a533d3ceb2343713413a8f6ad42a501130a256a57","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-relationship-claim-status-probe.test.ts","A","46f353858d478b378faf4f51f402416d9101174011be6f3eac2e063b88288f1d","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-relationship-claim-status-runner.test.ts","A","b803f17193767bc8d180358d0a5861de7b79d713ae61fedf8ad955ff7ffdb9c6","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-response-first-two-stage-candidate.test.ts","A","52af6a7bf728d40589767f644e0151824858009a3802ad27a182ae59ba2ded99","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-response-first-visible-quality.test.ts","A","8da3d490775b6cf8c192660e4b637365cb2d01b01bc0bf39c8d6874e8f69052a","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-response-latency-contract-ab-finalize.test.ts","A","0bafd5f797de786bf5de553823437dc55a15329dcef5d9663d2667375b231e9b","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-response-latency-contract-ab-plan.test.ts","A","3d4f2250a4ca7b41fcfd1071f98cde5a4770a16581a19b088b56a91ca33fed0f","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-response-latency-contract-ab-runner.test.ts","A","8578f3a67920525ad154ebba8bb54438d5b999a07c743576c1ab2e0fff9ce51d","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-stage-c3-gold-review.test.ts","A","6b3c986b3c697ff47dca85f326635ff5ba7db138a8645ee68d5788dcbdb8ae2a","a13ed6c","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/gi088-visible-contract-burden-ab.test.ts","A","1ef4f18547564f9c57fb4e00832ac3f1866fbf9e03f7aef85ae1d7136c3dd774","30cfc03","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/home-page-view.test.tsx","A","e253725558efa8ad2a86d1a4e23ae661f3107cc0d930cca2534edcde14e421da","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/insights-date-range.test.ts","A","b350400cf8644e111a39877ef74ce48f7f9b082ebacf7a31465562fcf2562a4d","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/insights-workspace-view.test.tsx","A","cb3d06fc8491f63b513db3115cb90dc07409fbc201be49bd7c41988265f40d86","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/insights.api.test.ts","A","bad39ee368028fa048ce308ad91cdeda478fc1d7d394e77bb43f95a8c7386c79","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/insights.repository.test.ts","A","b4b4a94c5d5f23aa93a0bdb82b6071cbe27ea08605f08dc2b809d0bbdcb94a58","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/insights.service.test.ts","A","4dcbab1132fad4fb0018be77f6ddb78ca96671a4bc522c244899c979b238ad89","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/interview-event-centered-page.test.tsx","M","76463c310d97ede21596eb573eeb1f4f3e02049293d4d81559a6ed350d322032","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-archive.api.test.ts","A","25a58cc3747edbeb64b00c41561d10cda74fea54a9aeceb9b0c50c68010d1b94","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-daily-entry-generation.service.test.ts","M","1164ab7c5b5fb233bc5490b5042719f3df2c00c3335eb1c96e350ad3cc170054","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-daily-entry.repository.test.ts","M","dc4a9f433ee945e2681bd2a1b70cb68b247fd2382002fa1ae1dd455b10821b0a","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-day-mode.repository.test.ts","M","5250c1274487791cbdb6bec3b5cf86e8019e2a04217ad9427479fa65839d9d59","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-day-workspace.test.tsx","M","64542adbaf0f9eea6ae428e2db1129409296c4aacc36c05863c820d8e0b630d1","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-event-entry.repository.test.ts","M","90907db5ff0e1490114f784b1427f4af108ec47783b37adf9d7adcbd9e2106d3","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-period-client.test.ts","A","5a4a2a6b50fa102b2a174466cf774036f9e67996de95070473af7bb66ef8c23a","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-period-material-precedence.test.ts","A","f41e5e37b3ced31b8916f80a66f04804b77059cf5dfb29cb416efa62698963b1","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-period-report-workspace.test.tsx","M","1fd7824c8496cbd40801243d08e0dd75ee7f161fad63ee983004d959973f9027","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-preview-api.test.ts","M","9d1f3de7e77fc75fa6820be064c8ba0e0aef057eca28afedd933e06c98ec393e","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-preview-service.test.ts","M","ed01af6cb34a9a7829dfb24ffd3105ab15a12814007899402eb5256e71f8cc11","33ffea2","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/journal-workspace-frame.test.tsx","A","8d1961929d61c97271e470c88855afaada72a2a66d4194bf4a74dd5b88b76cbb","33ffea2","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/legacy-insights-redirect.test.ts","A","88449850659c339bf0c9fb6ecd4908888fe4fadf6ce1e1fbdb2fdeeadc1844ac","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/legal-pages.test.tsx","M","b42ae20db8fef14cab4ef7135062ea140988a2dd141da1d44bcd97faa44fdef9","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/settings-account-panel.test.tsx","M","594971bbced30e4fc29851da1e6db651757821c8ef9d638d03d19c80782a6762","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/settings-page.test.tsx","M","ef4e50be77acefdb67675a89cddab3f61f664aebb80f926e302fc9084ebeb187","ed8c36d","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/site-header-calendar.test.tsx","M","e0368d2ca9ee419d93b30cbcfca3bfe71b9722b31c76047d6ec10d0b1b4b1644","ed8c36d","2026-08-12 当前开发血缘","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/vercel-env-audit-script.test.ts","M","0844686add839af8af973736f08f86bfd56cffba4623535926f15dc28407674f","07326c7","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tests/unit/vercel-prisma-build-contract.test.ts","M","6c6f9c69034bba91f60e06e00bb9ff4bc0d4f14c42be79aca3a7035407b7019d","07326c7","当前开发血缘：后续增量","测试","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"tsconfig.json","M","92f7957495a0c3cbcee039a1e4bf9d4c87a519a7ed50a730a16e72c138ffd326","07326c7","当前开发血缘：后续增量","工程配置","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
"vercel.json","M","90ee4fb23a3c072b97fe394d78cf802e62b703b1e7ec68130f61a167da737bbf","07326c7","当前开发血缘：后续增量","工程配置","公开工作区","本轮提交：本地阶段检查点","已纳入本地提交；恢复时按检查点版本回退或取回"
